failure,error_count,task_hour,day_of_month,day_of_week,robot_id_length,software_version_length,product_code_type,error_severity,hourly_error_rate
0,11,9,10,1,15,30,2,12,0
0,15,9,13,0,15,17,1,11,0
0,10,2,8,0,15,22,2,10,0
0,14,11,26,4,15,32,1,14,0
0,12,9,29,4,15,27,3,13,0
0,13,0,13,1,15,21,4,13,1
0,14,11,16,3,15,26,2,12,1
1,20,21,14,2,15,21,2,19,1
0,13,4,28,3,15,22,2,13,0
1,20,22,14,2,15,24,4,19,1
0,15,12,12,5,15,32,4,15,0
1,20,13,24,5,15,20,5,20,0
0,12,11,13,3,15,22,2,12,0
0,12,7,10,5,15,24,3,12,0
0,13,11,18,0,15,29,3,13,0
0,13,14,19,3,15,27,4,13,0
0,13,9,23,4,15,27,4,13,0
0,13,12,2,5,15,22,2,13,0
0,11,1,21,2,15,23,1,12,0
0,12,16,22,0,15,25,2,12,1
0,12,22,7,0,15,28,1,11,0
0,14,8,1,5,15,24,3,13,1
0,13,23,4,2,15,27,4,13,0
1,18,9,16,2,15,26,3,16,1
0,13,4,13,0,15,27,4,11,1
0,12,12,31,2,15,25,2,12,0
0,13,15,17,2,15,28,2,11,1
0,13,16,15,3,15,18,2,13,0
0,12,6,9,3,15,21,2,11,1
0,12,5,24,2,15,21,2,13,1
0,14,17,31,3,15,24,4,13,0
0,16,10,22,1,15,24,2,14,0
0,13,4,30,0,15,27,4,13,0
0,13,9,11,3,15,23,3,14,1
0,9,12,10,3,15,21,1,14,0
0,13,18,31,5,15,27,4,13,0
0,14,13,25,1,15,32,1,14,0
0,12,2,20,2,15,23,2,12,1
0,13,15,6,6,15,22,2,13,0
0,13,12,5,4,15,25,5,13,0
0,13,11,22,1,15,27,4,13,0
1,18,9,9,2,15,28,5,20,1
0,12,9,17,2,15,22,2,12,0
0,14,21,6,3,15,21,4,12,0
0,13,21,18,0,15,22,2,13,0
0,13,18,2,2,15,27,4,13,0
0,12,18,31,3,15,19,3,13,0
1,19,16,21,4,15,32,5,20,1
0,11,16,21,0,15,17,3,13,0
0,14,9,16,3,15,31,1,13,0
0,11,10,27,2,15,32,2,12,1
1,18,8,15,5,15,31,2,21,1
0,13,18,11,6,15,23,2,13,0
0,13,15,3,1,15,25,5,13,0
0,13,23,19,1,15,21,2,13,0
1,10,0,15,0,15,22,2,10,0
0,13,9,1,4,15,29,3,14,0
0,10,15,4,3,15,32,1,11,0
0,13,8,6,2,15,25,5,13,0
0,14,1,1,1,15,32,1,14,0
0,12,16,14,5,15,14,3,12,0
0,13,13,16,0,15,27,4,13,0
0,9,15,24,2,15,29,1,11,0
0,13,13,31,3,15,25,5,13,0
0,13,16,25,5,15,21,2,13,1
0,12,13,31,4,15,24,3,13,0
0,14,21,10,3,15,32,1,14,0
0,14,6,2,2,15,27,3,13,0
0,13,4,16,1,15,30,2,12,0
0,12,4,22,0,15,24,5,13,1
1,18,12,9,3,15,26,2,18,1
1,16,1,13,3,15,18,1,19,1
0,13,2,9,4,15,27,4,13,0
0,10,5,9,4,15,25,3,12,0
0,14,23,31,2,15,28,1,13,1
0,13,12,17,1,15,24,3,12,0
0,13,11,2,1,15,27,4,13,0
0,13,4,1,3,15,22,2,12,0
0,12,11,7,2,15,23,1,12,0
0,13,11,7,3,15,27,4,13,0
0,14,8,15,1,15,21,2,13,0
1,17,4,18,4,15,27,2,19,1
1,11,16,24,3,15,27,4,11,0
1,19,8,26,1,15,22,5,17,1
0,12,7,23,4,15,19,1,13,1
0,14,20,31,2,15,29,2,11,0
0,13,11,10,1,15,27,4,13,0
0,16,16,10,3,15,23,3,12,0
0,14,14,1,2,15,12,4,13,0
1,20,6,5,1,15,21,2,18,0
0,13,15,11,5,15,14,2,12,1
0,13,0,16,4,15,27,5,12,0
0,13,21,29,4,15,22,2,13,0
0,13,12,20,4,15,32,3,12,0
0,13,18,1,0,15,21,2,13,0
0,14,8,22,4,15,18,3,11,1
0,11,12,17,2,15,32,5,12,0
0,14,9,1,3,15,27,1,12,0
0,12,13,14,1,15,32,3,13,1
0,13,17,29,0,15,31,2,12,0
0,13,13,6,3,15,18,2,12,0
0,14,14,11,4,15,24,2,13,0
0,13,17,28,4,15,25,2,13,0
0,14,23,8,3,15,19,1,13,0
0,14,4,17,3,15,28,3,13,0
0,12,15,31,3,15,32,4,13,0
1,21,20,15,3,15,14,1,21,1
0,12,14,21,0,15,22,3,12,0
0,13,9,22,4,15,26,5,13,0
0,13,7,16,3,15,29,2,12,0
0,12,13,18,3,15,31,3,12,0
0,11,11,1,1,15,18,1,13,0
1,19,14,26,5,15,32,1,18,1
1,19,5,7,1,15,26,2,19,1
0,8,11,15,2,15,22,4,12,0
1,17,18,3,2,15,20,2,18,0
0,14,0,15,3,15,29,4,13,0
0,14,12,23,2,15,32,2,13,0
0,13,9,19,5,15,15,2,13,0
0,11,3,2,0,15,25,3,13,0
0,11,9,5,5,15,32,3,11,0
0,13,7,8,1,15,15,2,13,0
0,13,20,2,1,15,22,2,13,0
0,13,14,14,5,15,27,4,13,0
0,12,12,17,1,15,23,2,12,1
0,11,13,4,1,15,25,2,11,0
1,10,22,17,3,15,16,2,10,0
0,14,8,1,2,15,28,1,11,1
0,13,11,24,5,15,15,2,13,0
0,13,8,1,2,15,18,4,12,1
0,11,16,23,4,15,20,1,12,0
0,11,20,18,0,15,21,3,12,1
0,14,15,24,6,15,26,5,14,1
0,11,11,6,1,15,32,2,11,0
0,13,15,6,1,15,27,4,13,0
0,13,15,1,3,15,32,3,12,0
0,13,12,7,4,15,32,3,11,0
1,17,11,6,5,15,24,1,18,1
0,11,12,10,3,15,18,3,13,1
0,13,18,15,1,15,27,4,13,0
0,13,14,9,5,15,27,4,13,0
0,14,4,24,1,15,22,3,12,1
0,15,18,4,4,15,32,4,15,0
0,16,14,15,2,15,23,3,13,1
0,13,11,1,6,15,27,4,13,0
0,14,10,24,2,15,26,1,13,0
0,12,17,5,1,15,32,1,12,1
0,13,18,4,3,15,22,2,13,0
0,10,5,1,3,15,18,2,12,0
0,14,13,12,1,15,23,5,12,0
0,13,7,31,3,15,22,2,12,1
1,20,12,3,2,15,24,1,18,1
0,12,9,1,4,15,23,2,13,1
0,13,9,4,4,15,15,2,13,0
0,14,9,25,1,15,31,3,13,0
0,13,22,2,5,15,27,4,13,0
0,10,12,4,2,15,26,1,12,0
0,4,9,12,3,15,9,5,4,0
0,13,12,6,3,15,21,4,12,1
0,13,12,19,5,15,27,4,13,0
0,13,12,14,5,15,23,1,12,1
0,13,23,15,6,15,27,4,13,0
0,12,15,26,2,15,28,3,13,1
0,13,8,21,3,15,15,1,13,0
0,14,19,1,0,15,27,2,12,0
0,13,7,9,6,15,28,5,13,1
0,12,20,11,4,15,32,1,13,0
0,14,11,15,3,15,21,2,13,0
0,13,11,18,4,15,15,2,13,0
0,14,5,10,2,15,32,2,12,0
0,11,5,1,2,15,26,4,13,0
0,12,11,4,3,15,23,5,12,0
0,11,16,4,2,15,21,4,13,0
0,9,14,24,2,15,19,1,13,1
0,13,9,11,3,15,26,5,13,0
0,14,11,8,3,15,29,5,12,0
0,13,10,24,1,15,27,4,13,0
1,18,9,26,0,15,26,4,17,1
0,13,4,17,0,15,18,1,13,1
0,13,12,2,1,15,27,4,13,0
0,12,7,18,2,15,27,5,13,1
0,10,15,6,2,15,30,3,12,1
0,13,12,11,2,15,22,2,13,0
0,13,9,19,3,15,27,4,13,0
0,13,18,8,3,15,15,2,13,0
0,12,15,16,5,15,24,2,12,0
0,11,20,8,2,15,13,1,13,0
0,10,14,15,2,15,27,3,12,0
1,20,11,27,2,15,27,1,19,1
0,13,11,6,5,15,25,5,13,0
1,17,17,16,4,15,21,1,17,0
0,13,11,9,1,15,22,2,13,0
0,11,18,27,5,15,15,2,13,0
0,14,11,9,3,15,23,4,13,0
0,12,8,7,0,15,28,1,13,0
0,16,22,27,4,15,26,4,12,0
0,13,21,23,1,15,22,2,13,0
0,13,14,9,4,15,18,1,13,1
0,13,11,28,3,15,28,2,12,0
0,10,19,8,3,15,22,2,13,0
0,14,9,19,3,15,18,2,12,0
0,11,14,25,1,15,23,1,12,0
0,12,17,6,1,15,25,1,12,0
0,14,20,16,1,15,23,4,12,1
0,11,12,17,0,15,27,2,12,0
0,13,19,19,0,15,23,3,12,0
0,13,18,20,1,15,22,2,13,0
0,13,14,24,3,15,15,2,13,0
0,13,15,23,3,15,20,2,13,1
0,11,6,7,4,15,23,3,13,0
0,13,16,5,0,15,29,3,12,0
0,13,17,31,6,15,22,2,13,0
0,14,13,17,2,15,27,2,12,1
0,12,12,6,5,15,31,2,12,0
0,13,7,26,5,15,25,5,13,0
0,10,19,13,0,15,29,1,12,1
0,13,17,24,5,15,27,4,13,0
0,14,10,17,5,15,27,4,11,0
0,9,8,9,4,15,14,2,13,0
0,12,8,1,3,15,32,2,12,0
0,12,14,1,2,15,19,3,12,1
0,13,23,30,5,15,22,2,13,0
0,14,10,2,1,15,32,1,14,0
0,11,15,8,4,15,25,3,12,0
0,9,10,15,4,15,22,2,12,0
0,15,5,19,2,15,32,1,12,0
0,15,12,4,1,15,25,1,14,0
0,13,4,25,1,15,23,1,12,0
0,11,11,27,4,15,22,3,12,1
0,12,11,17,3,15,29,3,12,0
0,13,19,1,0,15,26,1,12,1
0,13,17,8,3,15,27,4,13,0
0,13,6,4,0,15,27,3,13,0
0,14,11,26,2,15,22,4,13,0
0,11,11,15,6,15,24,4,12,0
0,13,11,9,4,15,27,4,13,0
0,13,14,18,4,15,15,2,13,0
0,13,4,30,0,15,27,4,13,0
1,19,5,1,3,15,32,5,19,1
0,11,18,4,0,15,24,4,13,0
0,13,9,20,2,15,21,5,13,0
0,13,22,14,2,15,22,3,12,0
0,14,15,9,2,15,25,5,12,1
0,14,17,15,3,15,32,1,14,0
0,13,23,20,2,15,29,2,13,0
0,15,8,17,2,15,31,3,14,0
0,14,23,14,6,15,22,2,14,1
0,14,4,25,4,15,19,1,12,1
0,11,7,17,2,15,13,5,12,1
0,12,10,13,5,15,29,3,11,0
0,13,15,3,4,15,26,1,14,0
0,10,9,18,5,15,26,2,13,0
0,13,15,30,2,15,27,4,13,0
0,13,14,25,4,15,15,2,13,0
0,11,11,14,2,15,19,3,11,0
0,15,11,15,1,15,32,4,15,0
0,13,8,30,4,15,25,1,13,0
0,13,13,27,1,15,21,5,11,0
0,14,6,12,4,15,17,2,12,0
0,13,12,19,5,15,25,2,13,0
0,12,8,11,5,15,26,1,11,1
1,18,1,7,1,15,31,5,18,1
0,13,9,10,1,15,27,4,13,0
0,12,3,21,3,15,20,1,12,0
0,14,11,21,3,15,32,2,13,1
0,12,14,25,3,15,20,4,12,0
0,13,13,11,2,15,27,4,13,0
0,13,16,14,5,15,32,3,11,0
0,13,10,6,4,15,27,4,13,0
1,20,7,21,0,15,20,3,21,1
0,13,22,8,1,15,27,4,13,0
0,14,16,17,2,15,22,3,13,0
1,18,13,10,2,15,28,2,18,1
0,13,13,16,1,15,25,3,13,0
0,13,14,17,2,15,28,2,13,0
0,13,15,20,4,15,27,4,13,0
0,14,12,17,2,15,26,4,12,1
0,13,10,26,5,15,27,4,13,0
0,13,13,13,4,15,25,4,13,0
0,13,14,15,5,15,18,1,12,0
0,12,14,8,1,15,23,1,12,0
0,13,9,15,3,15,18,3,13,0
0,13,10,13,1,15,27,4,13,0
0,14,12,23,2,15,30,3,12,0
0,12,8,27,1,15,27,2,11,0
0,13,7,7,5,15,24,2,11,0
0,11,17,7,1,15,29,1,12,1
0,13,21,29,4,15,22,2,13,0
0,12,8,16,5,15,30,4,12,0
1,18,3,22,2,15,20,1,19,1
0,13,12,26,1,15,27,4,13,0
0,11,18,8,2,15,24,2,13,0
0,11,14,19,0,15,23,1,11,0
1,21,14,13,1,15,17,2,22,1
0,13,12,22,0,15,23,2,11,0
1,17,20,21,2,15,22,4,17,1
0,15,14,9,2,15,32,4,15,0
0,9,11,9,0,15,17,3,13,1
0,13,15,16,4,15,22,2,13,0
0,12,17,22,5,15,25,2,12,0
0,13,19,11,5,15,23,3,12,1
1,19,9,20,4,15,24,4,19,1
0,14,5,20,1,15,26,3,12,0
0,12,13,17,1,15,24,1,12,0
0,10,6,27,0,15,21,1,13,0
0,12,5,1,2,15,25,3,12,1
1,18,16,11,4,15,22,5,17,1
0,13,9,6,2,15,26,5,13,0
0,11,6,20,4,15,29,2,14,0
0,12,23,7,3,15,28,1,13,0
0,14,14,16,5,15,26,3,12,0
0,12,14,11,0,15,28,3,13,0
0,13,16,4,3,15,27,4,13,0
0,11,11,5,1,15,19,2,12,0
0,12,20,17,0,15,32,2,12,0
0,13,18,23,0,15,29,1,12,0
0,13,18,9,2,15,26,4,13,0
0,13,19,26,2,15,21,2,12,1
0,14,19,28,2,15,14,4,11,0
0,14,5,16,5,15,31,1,14,0
0,12,16,21,3,15,20,4,13,1
1,20,20,12,0,15,16,2,17,1
0,13,8,20,5,15,27,4,13,0
0,13,20,19,2,15,32,1,13,0
0,13,22,27,2,15,27,4,13,0
0,13,10,16,1,15,31,3,13,0
0,13,14,17,3,15,18,3,12,0
0,13,8,7,4,15,19,3,13,0
0,14,11,13,2,15,31,2,13,0
1,17,10,6,3,15,17,5,18,1
0,13,0,27,2,15,22,2,13,0
0,12,9,12,1,15,19,2,12,1
0,11,4,24,5,15,32,5,13,0
0,14,1,14,4,15,22,4,12,0
1,3,23,25,4,15,9,2,3,0
0,15,16,6,0,15,24,1,12,0
0,13,10,15,3,15,27,4,13,0
0,13,14,19,3,15,27,4,13,0
1,18,16,4,1,15,23,2,21,0
0,13,8,17,4,15,27,2,11,1
0,14,14,15,2,15,32,1,14,0
0,13,15,12,3,15,26,5,13,0
1,10,0,15,0,15,22,2,10,0
0,11,11,25,1,15,13,4,13,0
1,18,9,7,2,15,24,1,17,1
0,13,9,24,5,15,15,2,13,0
0,12,16,28,6,15,21,1,13,0
0,10,15,13,0,15,32,4,13,1
0,11,17,31,3,15,25,4,13,1
0,10,11,15,0,15,20,1,12,1
0,14,15,1,0,15,30,2,11,0
1,10,15,17,3,15,15,2,10,0
0,13,18,2,2,15,20,3,12,0
0,10,14,14,4,15,23,3,11,0
0,12,12,16,1,15,28,3,12,1
0,13,10,8,5,15,27,4,12,1
0,12,12,20,2,15,22,4,12,0
0,12,13,16,5,15,28,5,11,0
0,14,5,11,2,15,29,5,12,1
0,11,16,16,0,15,22,2,13,0
0,14,16,14,3,15,30,5,12,0
0,12,8,7,5,15,32,3,12,1
0,13,16,13,2,15,29,4,13,0
0,13,2,29,4,15,25,5,13,0
1,16,19,27,2,15,32,1,21,1
0,14,23,21,5,15,25,2,13,0
0,13,16,28,3,15,22,2,13,0
0,14,9,14,4,15,27,3,12,0
0,13,2,31,6,15,22,2,13,0
0,13,21,26,5,15,25,5,13,0
0,12,21,20,1,15,30,5,11,0
1,15,17,15,2,15,17,5,20,1
0,14,7,13,3,15,27,1,13,0
0,12,12,12,2,15,9,1,13,0
0,11,0,30,5,15,25,4,12,0
0,13,11,30,4,15,27,4,13,0
0,13,17,12,4,15,14,4,12,0
0,11,12,23,4,15,32,3,11,0
0,11,6,13,5,15,27,2,12,0
0,13,4,23,4,15,20,2,11,1
0,13,15,12,3,15,18,3,13,0
0,13,13,12,3,15,29,2,12,0
0,14,18,31,5,15,22,3,11,0
0,10,13,9,0,15,23,2,13,1
0,13,14,15,5,15,9,5,13,0
0,10,19,14,5,15,25,3,12,0
1,19,13,19,5,15,26,2,20,1
1,21,17,7,2,15,19,1,18,1
0,7,15,11,3,15,19,1,11,0
0,12,7,20,0,15,26,3,14,0
0,10,12,3,4,15,23,2,12,0
0,14,10,17,3,15,32,1,14,0
0,12,15,16,0,15,23,2,12,0
0,14,13,16,1,15,32,1,14,0
0,13,15,5,4,15,27,4,13,0
0,13,7,4,4,15,9,5,13,0
0,12,13,4,2,15,26,2,12,1
0,13,7,4,3,15,26,5,12,0
0,13,10,15,5,15,22,1,13,1
0,12,16,1,5,15,28,2,11,0
0,12,21,8,6,15,26,3,12,1
0,13,8,22,1,15,24,2,13,1
0,13,10,23,0,15,29,1,12,0
0,13,14,3,1,15,27,4,13,0
0,9,7,9,0,15,25,4,11,0
0,13,12,9,5,15,27,4,13,0
0,12,14,6,5,15,22,3,12,0
0,13,0,13,2,15,19,4,13,1
0,12,8,28,4,15,29,4,13,1
0,9,12,22,1,15,23,2,11,1
0,14,10,9,3,15,32,1,14,0
0,11,3,27,4,15,21,2,12,0
0,12,15,22,4,15,28,3,12,1
0,11,12,9,4,15,28,4,13,0
0,11,13,22,1,15,25,2,12,1
1,18,17,1,4,15,24,2,19,0
0,12,12,4,3,15,23,3,13,1
0,11,12,23,4,15,15,1,12,0
1,20,16,14,3,15,21,3,18,1
0,11,14,27,5,15,31,2,13,0
0,12,10,12,1,15,24,2,13,0
0,13,7,25,3,15,29,1,13,0
1,10,9,3,3,15,15,2,10,0
1,20,1,3,4,15,25,3,16,1
0,10,5,10,2,15,18,5,13,0
0,11,7,1,6,15,19,2,12,0
0,13,13,16,4,15,27,4,13,0
1,10,0,31,6,15,22,2,10,0
0,13,17,5,3,15,22,2,13,0
0,13,17,12,0,15,19,2,11,0
0,12,22,17,3,15,32,3,12,0
1,19,4,31,2,15,27,4,18,1
0,11,18,11,1,15,25,2,12,0
0,13,15,29,4,15,16,2,13,0
0,13,15,26,5,15,16,2,13,0
0,12,10,12,1,15,27,2,13,0
0,10,13,1,2,15,31,3,12,1
0,13,14,4,2,15,27,4,13,0
0,13,13,24,5,15,27,4,13,0
0,13,12,31,2,15,22,3,13,0
0,11,13,30,3,15,10,2,13,0
0,12,11,3,4,15,24,3,13,0
0,13,4,15,0,15,14,5,12,1
0,13,1,22,0,15,27,4,13,0
1,19,18,11,0,15,23,4,18,1
0,12,14,1,5,15,30,2,13,0
0,13,8,30,2,15,27,4,13,0
0,13,20,2,1,15,22,2,13,0
1,21,18,14,2,15,25,5,19,1
0,13,18,4,3,15,22,2,13,0
0,9,11,9,1,15,16,4,11,0
0,11,18,18,3,15,16,4,12,1
0,13,16,16,4,15,27,4,13,0
0,12,12,21,1,15,21,2,12,0
0,13,20,25,4,15,9,5,13,0
0,10,20,18,0,15,24,4,13,0
0,15,12,11,4,15,32,4,15,0
0,13,11,11,3,15,13,2,12,1
0,13,14,7,3,15,26,5,13,0
0,13,23,2,5,15,28,3,12,1
0,12,12,19,0,15,32,2,13,0
0,13,12,7,5,15,27,4,13,0
0,12,8,11,1,15,32,2,12,0
0,13,16,26,5,15,26,5,13,0
0,14,9,4,6,15,32,1,14,0
0,14,10,31,0,15,25,1,12,0
0,14,21,13,1,15,32,1,14,0
0,13,12,4,4,15,26,5,13,0
0,13,17,17,4,15,20,4,12,0
0,13,13,18,4,15,22,2,13,0
0,10,9,14,0,15,19,1,12,0
0,10,9,31,2,15,31,2,11,0
0,14,11,1,3,15,21,2,14,0
0,8,22,9,0,15,23,1,12,1
0,13,4,4,3,15,22,2,13,0
1,19,15,31,1,15,18,3,19,1
0,12,22,23,3,15,31,4,13,1
1,20,13,17,0,15,21,2,18,1
0,12,9,25,2,15,26,2,12,0
0,11,14,24,2,15,22,3,13,1
0,11,5,18,5,15,24,4,13,0
0,9,12,27,4,15,27,3,12,0
0,13,14,16,1,15,15,2,13,0
0,13,17,25,1,15,18,3,13,0
0,15,18,11,4,15,32,3,13,1
0,13,11,19,2,15,21,4,13,1
0,13,21,5,3,15,27,4,13,0
0,14,2,15,0,15,24,2,11,1
0,13,17,23,3,15,23,5,11,0
0,10,12,2,3,15,21,2,14,0
0,11,7,20,2,15,30,5,13,0
0,12,5,31,3,15,22,3,12,0
1,18,4,27,0,15,32,4,19,0
0,13,7,9,1,15,22,2,13,0
0,12,9,8,4,15,25,3,12,0
0,11,11,9,0,15,29,1,12,0
0,13,16,12,6,15,27,2,13,0
0,11,12,14,4,15,13,1,12,0
0,12,11,15,3,15,26,1,13,0
0,10,14,17,3,15,26,3,13,1
1,17,14,12,3,15,19,1,17,1
0,13,15,24,2,15,17,3,13,1
0,14,7,6,3,15,28,2,13,1
0,12,11,17,2,15,15,2,12,1
0,13,11,9,1,15,22,2,13,0
0,13,17,19,4,15,22,3,12,1
0,10,12,8,2,15,32,3,12,1
0,13,13,6,5,15,30,1,12,0
0,13,10,22,1,15,27,4,13,0
1,17,18,16,1,15,22,5,20,1
0,13,15,18,6,15,22,2,13,0
0,13,16,13,4,15,26,5,13,0
0,11,9,1,5,15,20,1,13,1
1,20,20,18,5,15,21,1,18,1
0,13,19,16,4,15,22,2,13,0
0,13,11,16,4,15,22,2,13,0
0,12,10,12,6,15,20,4,11,0
0,7,7,17,2,15,22,2,7,0
0,13,17,19,1,15,25,2,11,0
0,12,19,16,0,15,26,1,12,0
0,15,13,4,3,15,23,4,13,0
0,13,9,30,3,15,31,2,12,0
0,11,6,30,5,15,26,3,12,0
0,11,6,14,5,15,20,1,11,1
0,13,12,1,3,15,30,2,12,0
0,13,15,20,3,15,27,5,12,1
0,13,12,15,4,15,27,4,13,0
0,10,15,23,5,15,20,4,13,0
0,12,18,4,2,15,21,3,12,0
0,13,9,10,2,15,24,1,12,1
0,12,0,31,3,15,32,1,12,0
0,15,7,18,5,15,22,3,12,0
0,13,13,4,4,15,25,5,13,0
0,12,19,3,3,15,23,4,13,0
0,13,22,16,1,15,22,2,13,0
0,14,5,10,4,15,18,4,11,0
0,11,6,1,1,15,20,1,12,0
0,12,20,14,5,15,26,2,13,1
0,13,16,28,3,15,22,2,13,0
0,14,8,2,1,15,31,1,14,0
0,12,13,17,4,15,16,3,11,0
0,14,22,19,3,15,32,1,14,0
0,13,17,11,4,15,15,2,13,0
0,15,11,13,4,15,32,2,13,0
0,13,11,13,0,15,22,3,12,0
0,12,14,7,1,15,26,5,13,0
0,14,8,21,1,15,17,2,13,0
0,13,10,18,5,15,28,5,13,0
0,13,12,11,4,15,27,4,13,0
0,16,21,16,0,15,21,4,13,0
1,18,15,27,1,15,20,1,18,1
0,12,17,17,5,15,25,3,12,0
0,13,8,10,3,15,25,3,12,0
0,9,12,13,6,15,19,3,12,0
0,13,12,25,2,15,19,3,12,0
0,13,10,17,1,15,27,4,13,0
0,13,7,16,1,15,27,4,13,0
0,12,8,13,2,15,29,5,12,0
0,11,4,31,3,15,21,2,14,0
0,14,12,1,3,15,16,5,12,0
0,13,8,11,2,15,27,4,14,0
0,13,19,13,2,15,15,2,12,1
0,12,21,18,5,15,23,5,13,1
0,14,3,17,1,15,28,4,12,0
0,13,21,16,1,15,22,2,13,0
0,14,16,15,1,15,17,3,13,1
0,12,14,22,1,15,25,1,14,0
0,12,3,2,5,15,32,2,13,0
0,13,8,16,2,15,26,5,13,0
0,12,7,19,3,15,19,3,12,0
0,14,5,12,2,15,27,5,13,1
0,13,9,20,4,15,20,3,12,0
0,11,13,6,0,15,21,3,13,0
0,11,1,19,0,15,23,1,11,0
0,13,21,8,1,15,15,2,13,0
0,13,18,3,3,15,27,4,13,0
0,13,3,1,0,15,17,2,12,1
0,11,9,20,0,15,26,4,12,0
0,13,19,7,4,15,25,2,14,0
0,14,21,7,1,15,27,3,12,0
0,13,12,3,1,15,27,4,13,0
0,13,20,2,1,15,22,2,13,0
0,12,17,8,4,15,23,3,12,0
0,10,4,19,3,15,32,4,13,0
0,13,17,12,3,15,20,3,13,1
0,7,1,4,3,15,22,2,7,0
1,20,14,1,6,15,20,2,17,1
0,14,13,1,2,15,25,1,12,1
0,11,5,15,0,15,30,2,12,0
0,13,15,6,2,15,22,3,13,1
1,20,9,1,5,15,27,4,19,0
1,18,12,8,3,15,25,3,20,1
1,21,8,22,1,15,29,2,16,1
0,12,22,18,1,15,23,1,12,0
0,11,13,24,5,15,29,5,13,0
0,14,12,8,5,15,17,3,13,0
0,13,13,27,3,15,18,3,12,0
0,11,16,21,3,15,21,5,12,1
0,13,15,18,6,15,27,4,13,0
0,13,8,17,2,15,27,4,13,0
0,13,14,18,4,15,15,2,13,0
0,10,17,12,2,15,29,4,12,1
0,12,8,6,3,15,19,2,12,0
0,9,9,7,2,15,21,2,12,1
0,13,7,1,6,15,27,4,13,0
0,11,18,12,3,15,23,3,14,0
0,13,14,8,3,15,27,4,13,0
0,12,13,1,4,15,29,3,12,1
0,12,22,19,3,15,18,4,13,0
0,13,20,4,4,15,9,5,13,0
0,10,21,3,3,15,13,2,11,0
0,14,7,23,0,15,32,1,14,0
0,11,15,25,2,15,18,5,12,1
0,14,3,29,5,15,22,2,13,0
0,12,9,8,1,15,22,2,13,0
0,14,3,2,2,15,21,3,13,0
0,13,18,15,4,15,27,4,13,0
0,11,12,10,2,15,28,4,13,1
0,15,10,12,2,15,32,5,12,0
0,13,12,3,2,15,27,3,12,0
0,10,13,1,6,15,32,3,13,1
0,10,4,27,3,15,27,3,12,0
0,13,10,1,4,15,22,2,13,0
0,11,10,22,3,15,30,3,12,0
0,14,7,19,5,15,32,1,14,0
0,12,15,26,4,15,22,4,12,0
0,13,3,23,4,15,26,3,13,0
0,15,1,25,5,15,19,3,12,1
0,12,11,16,3,15,21,1,12,1
0,13,23,5,3,15,27,4,13,0
0,13,14,18,3,15,27,4,13,0
0,13,12,2,6,15,28,2,12,0
0,12,17,15,6,15,25,3,12,0
0,14,13,15,1,15,23,1,13,0
0,13,0,18,3,15,15,2,11,0
0,13,15,20,2,15,27,4,13,0
0,13,10,22,1,15,27,4,13,0
0,11,12,16,2,15,25,3,13,1
0,13,13,15,0,15,32,1,13,0
0,11,13,6,4,15,30,4,12,0
0,13,13,24,1,15,27,4,13,0
0,11,9,10,1,15,23,3,12,0
0,10,13,31,1,15,21,5,13,0
0,13,15,19,5,15,26,4,12,1
0,13,12,3,1,15,27,4,13,0
0,12,14,14,0,15,32,3,11,1
1,19,8,17,0,15,26,5,20,1
0,13,12,22,1,15,21,2,12,1
0,13,6,14,3,15,22,4,12,0
0,11,23,20,4,15,15,1,13,0
0,15,10,29,0,15,17,3,12,0
0,12,20,8,0,15,18,2,13,1
0,11,14,30,1,15,28,4,12,0
0,13,11,9,2,15,27,4,13,0
0,11,15,10,3,15,32,3,13,0
0,9,10,10,1,15,25,2,13,0
1,17,4,4,4,15,27,1,20,1
1,20,15,17,6,15,21,2,17,1
1,20,8,17,5,15,21,1,17,1
0,13,13,10,3,15,26,5,13,0
0,14,9,28,1,15,32,1,14,0
1,10,22,16,1,15,22,2,10,0
0,13,16,8,2,15,32,1,12,0
0,13,12,16,2,15,27,4,13,0
0,14,16,28,1,15,32,1,14,0
1,21,3,20,3,15,32,2,21,1
0,12,16,24,2,15,32,4,12,0
0,13,10,2,1,15,15,2,13,0
0,15,7,17,1,15,18,3,12,1
0,13,10,16,0,15,22,1,12,0
0,11,16,21,3,15,22,3,11,1
1,19,8,4,2,15,26,1,18,1
1,10,3,2,5,15,22,2,10,0
0,13,4,18,6,15,23,1,12,1
0,12,10,25,1,15,26,1,12,1
0,13,9,18,2,15,32,5,13,0
0,11,13,2,2,15,25,2,13,0
0,12,7,9,4,15,26,1,13,0
0,11,12,9,5,15,30,1,12,0
0,10,8,14,3,15,26,1,13,1
0,14,9,10,1,15,18,3,11,1
0,12,7,28,6,15,23,3,11,1
0,13,15,31,1,15,16,3,14,0
0,14,15,31,2,15,31,2,12,1
0,11,14,11,1,15,30,2,12,0
0,11,14,20,3,15,23,1,14,0
0,15,18,21,4,15,15,2,13,0
0,13,9,2,1,15,27,4,13,0
0,10,18,26,4,15,21,3,12,0
0,11,13,18,2,15,21,1,12,0
0,13,18,20,4,15,27,4,13,0
0,16,18,1,1,15,23,2,13,1
0,13,14,23,1,15,27,4,13,0
0,11,12,1,4,15,28,3,13,1
0,13,17,2,2,15,26,5,13,0
0,11,4,31,6,15,32,4,12,0
0,12,22,17,6,15,18,3,12,1
